day,district,description,rooms,m2,bathrooms,price,links,house_id
2024-01-03,porta-romana-cadore-montenero,"2-room flat via morosini 27/A, Cadore, Milan",2,86m²,1,"€ 620,000",https://www.immobiliare.it/en/annunci/106903343/,106903343.0
2024-01-03,porta-romana-cadore-montenero,"4-room flat via Emilio Morosini, Montenero, Milan",4,140m²,2,"€ 999,000",https://www.immobiliare.it/en/annunci/108123275/,108123275.0
2024-01-03,porta-romana-cadore-montenero,"4-room flat via Antonio Fogazzaro 8, Montenero, Milan",4,160m²,2,"€ 990,000",https://www.immobiliare.it/en/annunci/107793887/,107793887.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via Bergamo, Montenero, Milan",2,49m²,1,"€ 295,000",https://www.immobiliare.it/en/annunci/106884575/,106884575.0
2024-01-03,porta-romana-cadore-montenero,"Attic via Piacenza 8, Porta Romana - Medaglie d'Oro, Milan",2,65m²,1,"€ 199,000",https://www.immobiliare.it/en/annunci/108126277/,108126277.0
2024-01-03,porta-romana-cadore-montenero,"Penthouse piazzale Libia, Cadore, Milan",3,84m²,1,Price on application,https://www.immobiliare.it/en/annunci/106890663/,106890663.0
2024-01-03,porta-romana-cadore-montenero,"Apartment via Paullo 2, Cadore, Milan",5,144m²,2,"€ 999,000",https://www.immobiliare.it/en/annunci/107673539/,107673539.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via Cadore 36, Cadore, Milan",2,44m²,1,"€ 349,000",https://www.immobiliare.it/en/annunci/106869911/,106869911.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat viale Monte Nero 40, Montenero, Milan",3,93m²,2,"€ 690,000",https://www.immobiliare.it/en/annunci/106866463/,106866463.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat good condition, Montenero, Milan",3,120m²,2,"€ 770,000",https://www.immobiliare.it/en/annunci/106857013/,106857013.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Friuli 65, Cadore, Milan",3,120m²,2,"€ 690,000",https://www.immobiliare.it/en/annunci/107968869/,107968869.0
2024-01-03,porta-romana-cadore-montenero,"Loft Vicinanze piazza Medaglie D'Oro, Porta Romana - Medaglie d'Oro, Milan",2,45m²,1,"€ 395,000",https://www.immobiliare.it/en/annunci/108356499/,108356499.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Cadore, Cadore, Milan",3,100m²,1,"€ 750,000",https://www.immobiliare.it/en/annunci/106821121/,106821121.0
2024-01-03,porta-romana-cadore-montenero,"Loft Vicinanze piazzale Libia, Porta Romana - Medaglie d'Oro, Milan",2,58m²,1,"€ 369,000",https://www.immobiliare.it/en/annunci/108356523/,108356523.0
2024-01-03,porta-romana-cadore-montenero,"4-room flat piazza Medaglie D'Oro, Porta Romana - Medaglie d'Oro, Milan",4,140m²,2,"€ 1,050,000",https://www.immobiliare.it/en/annunci/108356509/,108356509.0
2024-01-03,porta-romana-cadore-montenero,"Loft via Crema, Porta Romana - Medaglie d'Oro, Milan",4,420m²,3+,"€ 2,100,000",https://www.immobiliare.it/en/annunci/107056797/,107056797.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Maestri Campionesi 16, Cadore, Milan",3,107m²,2,"€ 1,170,000",https://www.immobiliare.it/en/annunci/106788295/,106788295.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat corso 22 Marzo 12, Montenero, Milan",3,120m²,1,"€ 770,000",https://www.immobiliare.it/en/annunci/108395467/,108395467.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat viale Monte Nero 28, Porta Romana - Medaglie d'Oro, Milan",3,110m²,2,Price on application,https://www.immobiliare.it/en/annunci/106781871/,106781871.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat piazzale Lodi, Lodi - Brenta, Milan",2,60m²,1,"€ 495,000",https://www.immobiliare.it/en/annunci/106781247/,106781247.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat corso Lodi 38, Porta Romana - Medaglie d'Oro, Milan",3,102m²,1,"€ 750,000",https://www.immobiliare.it/en/annunci/107963263/,107963263.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat viale Sabotino 6, Porta Romana - Medaglie d'Oro, Milan",3,92m²,2,"€ 580,000",https://www.immobiliare.it/en/annunci/106737867/,106737867.0
2024-01-03,porta-romana-cadore-montenero,"4-room flat viale Sabotino 6, Porta Romana - Medaglie d'Oro, Milan",4,117m²,2,"€ 750,000",https://www.immobiliare.it/en/annunci/106736211/,106736211.0
2024-01-03,porta-romana-cadore-montenero,"Apartment viale Sabotino 6, Porta Romana - Medaglie d'Oro, Milan",5+,315m²,3,"€ 1,990,000",https://www.immobiliare.it/en/annunci/106739025/,106739025.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat viale Sabotino 6, Porta Romana - Medaglie d'Oro, Milan",3,120m²,2,"€ 710,000",https://www.immobiliare.it/en/annunci/106737179/,106737179.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via Crema 31, Porta Romana - Medaglie d'Oro, Milan",2,80m²,2,"€ 470,000",https://www.immobiliare.it/en/annunci/108206327/,108206327.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat viale Sabotino 6, Porta Romana - Medaglie d'Oro, Milan",3,120m²,2,"€ 860,000",https://www.immobiliare.it/en/annunci/106736849/,106736849.0
2024-01-03,porta-romana-cadore-montenero,"Apartment viale Sabotino 6, Porta Romana - Medaglie d'Oro, Milan",5+,325m²,3+,"€ 2,440,000",https://www.immobiliare.it/en/annunci/106739265/,106739265.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat viale Sabotino 6, Porta Romana - Medaglie d'Oro, Milan",3,92m²,2,"€ 690,000",https://www.immobiliare.it/en/annunci/106737453/,106737453.0
2024-01-03,porta-romana-cadore-montenero,"4-room flat via Sigieri 11, Porta Romana - Medaglie d'Oro, Milan",4,170m²,3,"€ 1,100,000",https://www.immobiliare.it/en/annunci/106750495/,106750495.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via Emilio Morosini 23, Cadore, Milan",2,48m²,1,"€ 345,000",https://www.immobiliare.it/en/annunci/106732849/,106732849.0
2024-01-03,porta-romana-cadore-montenero,"Penthouse via Giuseppe Ripamonti 3, Porta Romana - Medaglie d'Oro, Milan",3,110m²,2,"€ 1,000,000",https://www.immobiliare.it/en/annunci/106718139/,106718139.0
2024-01-03,porta-romana-cadore-montenero,"Penthouse viale Monte Nero, Montenero, Milan",5+,198m²,1,"€ 1,200,000",https://www.immobiliare.it/en/annunci/106720895/,106720895.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via Andrea Maffei, Montenero, Milan",2,76m²,1,"€ 450,000",https://www.immobiliare.it/en/annunci/107817679/,107817679.0
2024-01-03,porta-romana-cadore-montenero,"Apartment at auction via Giuseppe Ripamonti, 36, Milan",,,,"from € 209,250.00",https://www.immobiliare.it/en/annunci/106702091/,106702091.0
2024-01-03,porta-romana-cadore-montenero,"4-room flat viale Sabotino 6, Porta Romana - Medaglie d'Oro, Milan",4,117m²,2,"€ 890,000",https://www.immobiliare.it/en/annunci/106693747/,106693747.0
2024-01-03,porta-romana-cadore-montenero,"Penthouse via Spartaco 19, Montenero, Milan",4,124m²,2,"€ 1,290,000",https://www.immobiliare.it/en/annunci/106693745/,106693745.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Maestri Campionesi, Cadore, Milan",3,80m²,1,"€ 510,000",https://www.immobiliare.it/en/annunci/106693099/,106693099.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via San Rocco, Porta Romana - Medaglie d'Oro, Milan",3,115m²,2,"€ 970,000",https://www.immobiliare.it/en/annunci/106683101/,106683101.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via Bergamo 12, Montenero, Milan",2,62m²,1,"€ 449,000",https://www.immobiliare.it/en/annunci/106638367/,106638367.0
2024-01-03,porta-romana-cadore-montenero,"Apartment via Francesco Burlamacchi 3, Porta Romana - Medaglie d'Oro, Milan",5+,260m²,3,Price on application,https://www.immobiliare.it/en/annunci/107964387/,107964387.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat viale Monte Nero 48, Montenero, Milan",2,75m²,1,"€ 495,000",https://www.immobiliare.it/en/annunci/106637453/,106637453.0
2024-01-03,porta-romana-cadore-montenero,"Apartment at auction via Giuseppe Ripamonti 36, Milan",3,93m²,1,"from € 209,250.00",https://www.immobiliare.it/en/annunci/106599765/,106599765.0
2024-01-03,porta-romana-cadore-montenero,"Apartment via Francesco Anzani 3, Cadore, Milan",5,210m²,3,"€ 1,210,000",https://www.immobiliare.it/en/annunci/106576973/,106576973.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat viale Monte Nero 31, Porta Romana - Medaglie d'Oro, Milan",2,45m²,1,"€ 375,000",https://www.immobiliare.it/en/annunci/106576699/,106576699.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat viale Monte Nero 31, Porta Romana - Medaglie d'Oro, Milan",3,110m²,2,"€ 750,000",https://www.immobiliare.it/en/annunci/106573833/,106573833.0
2024-01-03,porta-romana-cadore-montenero,"Loft via San Rocco, Porta Romana - Medaglie d'Oro, Milan",2,95m²,2,"€ 645,000",https://www.immobiliare.it/en/annunci/106574309/,106574309.0
2024-01-03,porta-romana-cadore-montenero,"4-room flat viale Filippetti, 28/a, Porta Romana - Medaglie d'Oro, Milan",4,171m²,2,"€ 1,199,000",https://www.immobiliare.it/en/annunci/106586157/,106586157.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Simone d'Orsenigo, Cadore, Milan",3,75m²,1,"€ 550,000",https://www.immobiliare.it/en/annunci/106542673/,106542673.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via Emilio Morosini 12, Montenero, Milan",2,115m²,2,"€ 839,000",https://www.immobiliare.it/en/annunci/107554039/,107554039.0
2024-01-03,porta-romana-cadore-montenero,"Attic via Piacenza 8, Porta Romana - Medaglie d'Oro, Milan",2,85m²,1,"€ 299,000",https://www.immobiliare.it/en/annunci/108167527/,108167527.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via Gian Carlo Passeroni 6, Porta Romana - Medaglie d'Oro, Milan",2,76m²,1,"€ 550,000",https://www.immobiliare.it/en/annunci/106520159/,106520159.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat piazza Trento 1, Porta Romana - Medaglie d'Oro, Milan",2,60m²,1,"€ 480,000",https://www.immobiliare.it/en/annunci/106486045/,106486045.0
2024-01-03,porta-romana-cadore-montenero,"4-room flat via Perugino 20, Cadore, Milan",4,125m²,2,"€ 850,000",https://www.immobiliare.it/en/annunci/106459341/,106459341.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Francesco Burlamacchi 11, Porta Romana - Medaglie d'Oro, Milan",3,64m²,1,"€ 388,000",https://www.immobiliare.it/en/annunci/106687745/,106687745.0
2024-01-03,porta-romana-cadore-montenero,"4-room flat piazza Medaglie D'Oro, Porta Romana - Medaglie d'Oro, Milan",4,145m²,2,"€ 990,000",https://www.immobiliare.it/en/annunci/108356519/,108356519.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via Perugino , 20, Cadore, Milan",2,51m²,1,"€ 265,000",https://www.immobiliare.it/en/annunci/106455817/,106455817.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Giulio Romano/Ripamonti, Bocconi, Milan",3,85m²,1,"€ 620,000",https://www.immobiliare.it/en/annunci/108356513/,108356513.0
2024-01-03,porta-romana-cadore-montenero,"Apartment viale Umbria 52, Martini - Insubria, Milan",5+,178m²,3,"€ 1,090,000",https://www.immobiliare.it/en/annunci/106430665/,106430665.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat viale Monte Nero 5, Porta Romana - Medaglie d'Oro, Milan",3,116m²,2,"€ 780,000",https://www.immobiliare.it/en/annunci/107621589/,107621589.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat viale Umbria 25, Porta Romana - Medaglie d'Oro, Milan",3,82m²,1,"€ 459,000",https://www.immobiliare.it/en/annunci/106365897/,106365897.0
2024-01-03,porta-romana-cadore-montenero,"Penthouse excellent condition, 100 m², Porta Romana - Medaglie d'Oro, Milan",3,100m²,2,"€ 1,000,000",https://www.immobiliare.it/en/annunci/106357905/,106357905.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat viale Monte Nero, Montenero, Milan",3,97m²,1,"€ 660,000",https://www.immobiliare.it/en/annunci/106350061/,106350061.0
2024-01-03,porta-romana-cadore-montenero,"4-room flat via Francesco Burlamacchi 11, Porta Romana - Medaglie d'Oro, Milan",4,150m²,2,"€ 1,150,000",https://www.immobiliare.it/en/annunci/106322277/,106322277.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Emilio Morosini 27, Cadore, Milan",3,88m²,1,"€ 450,000",https://www.immobiliare.it/en/annunci/106304105/,106304105.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Costanza Arconati 2, Martini - Insubria, Milan",3,132m²,2,"€ 790,000",https://www.immobiliare.it/en/annunci/106608571/,106608571.0
2024-01-03,porta-romana-cadore-montenero,"4-room flat via Emilio Morosini, Montenero, Milan",4,137m²,2,"€ 795,000",https://www.immobiliare.it/en/annunci/106200489/,106200489.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via Francesco Burlamacchi 6, Porta Romana - Medaglie d'Oro, Milan",2,40m²,1,"€ 350,000",https://www.immobiliare.it/en/annunci/106197483/,106197483.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Francesco Anzani 1, Cadore, Milan",3,70m²,1,"€ 460,000",https://www.immobiliare.it/en/annunci/106207287/,106207287.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via Pier Lombardo 5, Porta Romana - Medaglie d'Oro, Milan",2,80m²,1,"€ 475,000",https://www.immobiliare.it/en/annunci/106148205/,106148205.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via Cadore 22, Cadore, Milan",2,69m²,1,"€ 499,000",https://www.immobiliare.it/en/annunci/106114163/,106114163.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via Cadore 22, Cadore, Milan",2,69m²,1,"€ 469,000",https://www.immobiliare.it/en/annunci/106110871/,106110871.0
2024-01-03,porta-romana-cadore-montenero,"Studio viale Sabotino 8, Porta Romana - Medaglie d'Oro, Milan",1,42m²,1,"€ 390,000",https://www.immobiliare.it/en/annunci/106120845/,106120845.0
2024-01-03,porta-romana-cadore-montenero,"4-room flat via Bezzecca, Cadore, Milan",4,160m²,2,"€ 1,150,000",https://www.immobiliare.it/en/annunci/107906579/,107906579.0
2024-01-03,porta-romana-cadore-montenero,"Studio via Cadore 22, Cadore, Milan",1,52m²,1,"€ 349,000",https://www.immobiliare.it/en/annunci/106113067/,106113067.0
2024-01-03,porta-romana-cadore-montenero,"Studio via Cadore 22, Cadore, Milan",1,52m²,1,"€ 379,000",https://www.immobiliare.it/en/annunci/106113939/,106113939.0
2024-01-03,porta-romana-cadore-montenero,"4-room flat piazza Cinque Giornate 6, Montenero, Milan",4,121m²,2,"€ 1,045,000",https://www.immobiliare.it/en/annunci/107674833/,107674833.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Sigieri 22, Porta Romana - Medaglie d'Oro, Milan",3,70m²,2,"€ 548,000",https://www.immobiliare.it/en/annunci/106046493/,106046493.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat viale Monte Nero, Montenero, Milan",2,90m²,2,"€ 590,000",https://www.immobiliare.it/en/annunci/106053939/,106053939.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat Strada della Carità 2, Porta Romana - Medaglie d'Oro, Milan",3,123m²,2,"€ 399,000",https://www.immobiliare.it/en/annunci/106039113/,106039113.0
2024-01-03,porta-romana-cadore-montenero,"4-room flat via Andrea Palladio 10, Porta Romana - Medaglie d'Oro, Milan",4,150m²,1,"€ 810,000",https://www.immobiliare.it/en/annunci/106033663/,106033663.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via Salasco, Bocconi, Milan",2,65m²,1,"€ 565,000",https://www.immobiliare.it/en/annunci/106041147/,106041147.0
2024-01-03,porta-romana-cadore-montenero,"Loft via Serviliano Lattuada 6, Porta Romana - Medaglie d'Oro, Milan",2,46m²,1,"€ 375,000",https://www.immobiliare.it/en/annunci/105992817/,105992817.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Bezzecca 2, Montenero, Milan",3,76m²,1,Price on application,https://www.immobiliare.it/en/annunci/105977559/,105977559.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Cadore 8, Cadore, Milan",3,85m²,1,"€ 540,000",https://www.immobiliare.it/en/annunci/107968997/,107968997.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Lodovico Muratori 55, Porta Romana - Medaglie d'Oro, Milan",3,120m²,1,"€ 665,000",https://www.immobiliare.it/en/annunci/105933131/,105933131.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat piazza Bruno Buozzi, Porta Romana - Medaglie d'Oro, Milan",3,126m²,1,"€ 840,000",https://www.immobiliare.it/en/annunci/105908653/,105908653.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Cadore 31, Cadore, Milan",3,70m²,1,"€ 570,000",https://www.immobiliare.it/en/annunci/107968861/,107968861.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via Spartaco 24, Cadore, Milan",2,78m²,1,"€ 545,000",https://www.immobiliare.it/en/annunci/107719053/,107719053.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat viale Monte Nero 10, Porta Romana - Medaglie d'Oro, Milan",3,90m²,2,"€ 768,000",https://www.immobiliare.it/en/annunci/106871069/,106871069.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat viale Monte Nero 62, Montenero, Milan",2,78m²,1,"€ 545,000",https://www.immobiliare.it/en/annunci/108073873/,108073873.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Perugino, Cadore, Milan",3,92m²,2,"€ 539,000",https://www.immobiliare.it/en/annunci/108244287/,108244287.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat viale Angelo Filippetti 26, Porta Romana - Medaglie d'Oro, Milan",3,100m²,1,"€ 589,000",https://www.immobiliare.it/en/annunci/107100839/,107100839.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via Adige 17, Porta Romana - Medaglie d'Oro, Milan",2,64m²,1,"€ 460,000",https://www.immobiliare.it/en/annunci/107674777/,107674777.0
2024-01-03,porta-romana-cadore-montenero,"4-room flat viale Emilio Caldara, Porta Romana - Medaglie d'Oro, Milan",4,140m²,2,"€ 990,000",https://www.immobiliare.it/en/annunci/107099621/,107099621.0
2024-01-03,porta-romana-cadore-montenero,"4-room flat excellent condition, sixth floor, Porta Romana - Medaglie d'Oro, Milan",4,190m²,3,"€ 1,950,000",https://www.immobiliare.it/en/annunci/105811599/,105811599.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via Francesco Burlamacchi 6, Porta Romana - Medaglie d'Oro, Milan",2,40m²,1,"€ 350,000",https://www.immobiliare.it/en/annunci/105769393/,105769393.0
2024-01-03,porta-romana-cadore-montenero,"4-room flat via Lodovico Muratori, Porta Romana - Medaglie d'Oro, Milan",4,104m²,1,"€ 870,000",https://www.immobiliare.it/en/annunci/105701087/,105701087.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via Giuseppe Ripamonti 13, Porta Romana - Medaglie d'Oro, Milan",2,50m²,1,"€ 365,000",https://www.immobiliare.it/en/annunci/107064999/,107064999.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Amatore Antonio Sciesa, Montenero, Milan",3,100m²,1,"€ 790,000",https://www.immobiliare.it/en/annunci/105684791/,105684791.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via Friuli, Cadore, Milan",2,40m²,1,"€ 269,000",https://www.immobiliare.it/en/annunci/105618401/,105618401.0
2024-01-03,porta-romana-cadore-montenero,"4-room flat viale Monte Nero 56, Montenero, Milan",4,160m²,2,"€ 1,150,000",https://www.immobiliare.it/en/annunci/105560773/,105560773.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat viale Emilio Caldara, Quadronno - Crocetta, Milan",2,45m²,1,"€ 440,000",https://www.immobiliare.it/en/annunci/105565669/,105565669.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via Francesco Burlamacchi 6, Porta Romana - Medaglie d'Oro, Milan",2,40m²,1,"€ 349,000",https://www.immobiliare.it/en/annunci/105546457/,105546457.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via Giuseppe Ripamonti 22, Bocconi, Milan",2,40m²,1,"€ 290,000",https://www.immobiliare.it/en/annunci/105531125/,105531125.0
2024-01-03,porta-romana-cadore-montenero,"Loft via Perugino 24, Cadore, Milan",3,104m²,2,"€ 750,000",https://www.immobiliare.it/en/annunci/105505143/,105505143.0
2024-01-03,porta-romana-cadore-montenero,"Loft via Perugino 24, Cadore, Milan",3,104m²,2,"€ 750,000",https://www.immobiliare.it/en/annunci/105505143/,105505143.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Perugino 24, Cadore, Milan",3,104m²,2,"€ 750,000",https://www.immobiliare.it/en/annunci/105508927/,105508927.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Ludovico Muratori 55, Porta Romana - Medaglie d'Oro, Milan",3,120m²,1,"€ 665,000",https://www.immobiliare.it/en/annunci/105483165/,105483165.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Gerolamo Tiraboschi 6, Porta Romana - Medaglie d'Oro, Milan",3,131m²,2,"€ 550,000",https://www.immobiliare.it/en/annunci/108366977/,108366977.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Paullo 8, Cadore, Milan",3,70m²,1,"€ 417,000",https://www.immobiliare.it/en/annunci/105403863/,105403863.0
2024-01-03,porta-romana-cadore-montenero,"4-room flat via Serviliano Lattuada, Porta Romana - Medaglie d'Oro, Milan",4,123m²,2,"€ 579,000",https://www.immobiliare.it/en/annunci/106118077/,106118077.0
2024-01-03,porta-romana-cadore-montenero,"Attic via Piacenza 8, Porta Romana - Medaglie d'Oro, Milan",4,200m²,2,"€ 498,000",https://www.immobiliare.it/en/annunci/108197975/,108197975.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Lodovico Muratori 48, Porta Romana - Medaglie d'Oro, Milan",3,69m²,1,"€ 430,000",https://www.immobiliare.it/en/annunci/105080325/,105080325.0
2024-01-03,porta-romana-cadore-montenero,"4-room flat via Friuli 72, Cadore, Milan",4,176m²,2,"€ 1,100,000",https://www.immobiliare.it/en/annunci/105077277/,105077277.0
2024-01-03,porta-romana-cadore-montenero,"4-room flat viale Emilio Caldara, Porta Romana - Medaglie d'Oro, Milan",4,140m²,2,"€ 990,000",https://www.immobiliare.it/en/annunci/107968821/,107968821.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat viale Monte Nero, Porta Romana - Medaglie d'Oro, Milan",2,60m²,1,"€ 619,000",https://www.immobiliare.it/en/annunci/104930815/,104930815.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat piazzale Medaglie d'Oro, Porta Romana - Medaglie d'Oro, Milan",3,160m²,2,"€ 1,050,000",https://www.immobiliare.it/en/annunci/108120643/,108120643.0
2024-01-03,porta-romana-cadore-montenero,"4-room flat via Spartaco 34, Cadore, Milan",4,141m²,2,"€ 1,030,000",https://www.immobiliare.it/en/annunci/104852707/,104852707.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via Friuli, Cadore, Milan",2,65m²,1,"€ 470,000",https://www.immobiliare.it/en/annunci/104765299/,104765299.0
2024-01-03,porta-romana-cadore-montenero,"Apartment via Friuli, Cadore, Milan",5,196m²,2,"€ 1,240,000",https://www.immobiliare.it/en/annunci/104765411/,104765411.0
2024-01-03,porta-romana-cadore-montenero,"4-room flat via Emilio Morosini, Montenero, Milan",4,200m²,2,"€ 1,550,000",https://www.immobiliare.it/en/annunci/104716823/,104716823.0
2024-01-03,porta-romana-cadore-montenero,"Studio viale Umbria 9, Porta Romana - Medaglie d'Oro, Milan",1,26m²,1,"€ 180,000",https://www.immobiliare.it/en/annunci/104686209/,104686209.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat viale Umbria 21, Porta Romana - Medaglie d'Oro, Milan",3,70m²,1,"€ 478,000",https://www.immobiliare.it/en/annunci/104621295/,104621295.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat viale Umbria 21, Porta Romana - Medaglie d'Oro, Milan",3,65m²,1,"€ 478,000",https://www.immobiliare.it/en/annunci/107636721/,107636721.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat new, second floor, Porta Romana - Medaglie d'Oro, Milan",3,65m²,1,"€ 478,000",https://www.immobiliare.it/en/annunci/107946877/,107946877.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via Lazzaro Papi 12, Porta Romana - Medaglie d'Oro, Milan",2,65m²,1,"€ 450,000",https://www.immobiliare.it/en/annunci/105556673/,105556673.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat viale Monte Nero 20, Porta Romana - Medaglie d'Oro, Milan",2,50m²,1,"€ 420,000",https://www.immobiliare.it/en/annunci/104544341/,104544341.0
2024-01-03,porta-romana-cadore-montenero,"Apartment via Properzio, Cadore, Milan",5,165m²,3,"€ 950,000",https://www.immobiliare.it/en/annunci/104534633/,104534633.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat piazza Cinque Giornate 6, Montenero, Milan",3,75m²,1,"€ 565,000",https://www.immobiliare.it/en/annunci/104445427/,104445427.0
2024-01-03,porta-romana-cadore-montenero,"Penthouse via San Gerolamo Emiliani, Porta Romana - Medaglie d'Oro, Milan",5,185m²,2,"€ 1,190,000",https://www.immobiliare.it/en/annunci/104444707/,104444707.0
2024-01-03,porta-romana-cadore-montenero,"Penthouse viale Isonzo, Porta Romana - Medaglie d'Oro, Milan",3,80m²,1,"€ 485,000",https://www.immobiliare.it/en/annunci/104385095/,104385095.0
2024-01-03,porta-romana-cadore-montenero,"Apartment via Carlo Botta 36, Porta Romana - Medaglie d'Oro, Milan",5+,280m²,2,"€ 2,100,000",https://www.immobiliare.it/en/annunci/107508699/,107508699.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Maestri Campionesi, 16, Cadore, Milan",3,87m²,2,"€ 870,000",https://www.immobiliare.it/en/annunci/104331315/,104331315.0
2024-01-03,porta-romana-cadore-montenero,"4-room flat good condition, fourth floor, Porta Romana - Medaglie d'Oro, Milan",4,150m²,1,"€ 810,000",https://www.immobiliare.it/en/annunci/105628419/,105628419.0
2024-01-03,porta-romana-cadore-montenero,"Apartment via Serviliano Lattuada 30, Porta Romana - Medaglie d'Oro, Milan",5,155m²,2,"€ 1,180,000",https://www.immobiliare.it/en/annunci/104264163/,104264163.0
2024-01-03,porta-romana-cadore-montenero,"Apartment viale Monte Nero, Montenero, Milan",5,230m²,3,"€ 1,950,000",https://www.immobiliare.it/en/annunci/106537255/,106537255.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via Atto Vannucci 20, Porta Romana - Medaglie d'Oro, Milan",2,62m²,1,"€ 555,000",https://www.immobiliare.it/en/annunci/104171501/,104171501.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat viale Umbria 29, Porta Romana - Medaglie d'Oro, Milan",2,63m²,1,"€ 340,000",https://www.immobiliare.it/en/annunci/104170361/,104170361.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via Emilio Morosini, Montenero, Milan",2,75m²,1,"€ 595,000",https://www.immobiliare.it/en/annunci/104169431/,104169431.0
2024-01-03,porta-romana-cadore-montenero,"4-room flat viale Umbria 15, Porta Romana - Medaglie d'Oro, Milan",4,110m²,1,"€ 786,000",https://www.immobiliare.it/en/annunci/108007947/,108007947.0
