,day,description,rooms,m2,bathrooms,price,links
174,2023-12-29,"2-room flat corso Lodi, Porta Romana - Medaglie d'Oro, Milan",2,95m²,2,"€ 465,000",https://www.immobiliare.it/en/annunci/106952569/
175,2023-12-29,"Studio via Cadore 8, Cadore, Milan",1,25m²,1,"€ 205,000",https://www.immobiliare.it/en/annunci/106961005/
176,2023-12-29,"3-room flat via Perugino 16, Cadore, Milan",3,66m²,1,"€ 500,000",https://www.immobiliare.it/en/annunci/106964031/
177,2023-12-29,"Apartment excellent condition, third floor, Porta Romana - Medaglie d'Oro, Milan",5,123m²,2,"€ 1,190,000",https://www.immobiliare.it/en/annunci/106928165/
178,2023-12-29,"3-room flat viale Umbria 64, Martini - Insubria, Milan",3,70m²,1,"€ 187,000",https://www.immobiliare.it/en/annunci/107419821/
179,2023-12-29,"3-room flat via Gerolamo Tiraboschi 6, Porta Romana - Medaglie d'Oro, Milan",3,80m²,1,"€ 780,000",https://www.immobiliare.it/en/annunci/106889543/
180,2023-12-29,"2-room flat via morosini 27/A, Cadore, Milan",2,86m²,1,"€ 620,000",https://www.immobiliare.it/en/annunci/106903343/
181,2023-12-29,"4-room flat via Emilio Morosini, Montenero, Milan",4,140m²,2,"€ 999,000",https://www.immobiliare.it/en/annunci/108123275/
182,2023-12-29,"4-room flat via Antonio Fogazzaro 8, Montenero, Milan",4,160m²,2,"€ 990,000",https://www.immobiliare.it/en/annunci/107793887/
183,2023-12-29,"2-room flat via Bergamo, Montenero, Milan",2,49m²,1,"€ 295,000",https://www.immobiliare.it/en/annunci/106884575/
184,2023-12-29,"Attic via Piacenza 8, Porta Romana - Medaglie d'Oro, Milan",2,65m²,1,"€ 199,000",https://www.immobiliare.it/en/annunci/108126277/
185,2023-12-29,"Penthouse piazzale Libia, Cadore, Milan",3,84m²,1,Price on application,https://www.immobiliare.it/en/annunci/106890663/
186,2023-12-29,"Apartment via Paullo 2, Cadore, Milan",5,144m²,2,"€ 999,000",https://www.immobiliare.it/en/annunci/107673539/
187,2023-12-29,"2-room flat via Cadore 36, Cadore, Milan",2,44m²,1,"€ 349,000",https://www.immobiliare.it/en/annunci/106869911/
188,2023-12-29,"3-room flat viale Monte Nero 40, Montenero, Milan",3,93m²,2,"€ 690,000",https://www.immobiliare.it/en/annunci/106866463/
189,2023-12-29,"3-room flat good condition, Montenero, Milan",3,120m²,2,"€ 770,000",https://www.immobiliare.it/en/annunci/106857013/
190,2023-12-29,"3-room flat via Friuli 65, Cadore, Milan",3,120m²,2,"€ 690,000",https://www.immobiliare.it/en/annunci/107968869/
191,2023-12-29,"Loft Vicinanze piazza Medaglie D'Oro, Porta Romana - Medaglie d'Oro, Milan",2,45m²,1,"€ 395,000",https://www.immobiliare.it/en/annunci/108183443/
192,2023-12-29,"3-room flat via Cadore, Cadore, Milan",3,100m²,1,"€ 750,000",https://www.immobiliare.it/en/annunci/106821121/
193,2023-12-29,"Loft Vicinanze piazzale Libia, Porta Romana - Medaglie d'Oro, Milan",2,58m²,1,"€ 369,000",https://www.immobiliare.it/en/annunci/108183411/
194,2023-12-29,"4-room flat piazza Medaglie D'Oro, Porta Romana - Medaglie d'Oro, Milan",4,140m²,2,"€ 1,050,000",https://www.immobiliare.it/en/annunci/108183433/
195,2023-12-29,"Loft via Crema, Porta Romana - Medaglie d'Oro, Milan",4,420m²,3+,"€ 2,100,000",https://www.immobiliare.it/en/annunci/107056797/
196,2023-12-29,"3-room flat via Maestri Campionesi 16, Cadore, Milan",3,107m²,2,"€ 1,170,000",https://www.immobiliare.it/en/annunci/106788295/
197,2023-12-29,"3-room flat corso 22 Marzo 12, Montenero, Milan",3,120m²,1,"€ 770,000",https://www.immobiliare.it/en/annunci/107652935/
198,2023-12-29,"3-room flat viale Monte Nero 28, Porta Romana - Medaglie d'Oro, Milan",3,110m²,2,Price on application,https://www.immobiliare.it/en/annunci/106781871/
199,2023-12-29,"2-room flat piazzale Lodi, Lodi - Brenta, Milan",2,60m²,1,"€ 495,000",https://www.immobiliare.it/en/annunci/106781247/
200,2023-12-29,"3-room flat corso Lodi 38, Porta Romana - Medaglie d'Oro, Milan",3,102m²,1,"€ 750,000",https://www.immobiliare.it/en/annunci/107963263/
201,2023-12-29,"Apartment viale Sabotino 6, Porta Romana - Medaglie d'Oro, Milan",5+,315m²,3,"€ 1,990,000",https://www.immobiliare.it/en/annunci/106739025/
202,2023-12-29,"3-room flat viale Sabotino 6, Porta Romana - Medaglie d'Oro, Milan",3,92m²,2,"€ 580,000",https://www.immobiliare.it/en/annunci/106737867/
203,2023-12-29,"4-room flat viale Sabotino 6, Porta Romana - Medaglie d'Oro, Milan",4,117m²,2,"€ 750,000",https://www.immobiliare.it/en/annunci/106736211/
204,2023-12-29,"3-room flat viale Sabotino 6, Porta Romana - Medaglie d'Oro, Milan",3,120m²,2,"€ 710,000",https://www.immobiliare.it/en/annunci/106737179/
205,2023-12-29,"2-room flat via Crema 31, Porta Romana - Medaglie d'Oro, Milan",2,80m²,2,"€ 470,000",https://www.immobiliare.it/en/annunci/108206327/
206,2023-12-29,"3-room flat viale Sabotino 6, Porta Romana - Medaglie d'Oro, Milan",3,120m²,2,"€ 860,000",https://www.immobiliare.it/en/annunci/106736849/
207,2023-12-29,"Apartment viale Sabotino 6, Porta Romana - Medaglie d'Oro, Milan",5+,325m²,3+,"€ 2,440,000",https://www.immobiliare.it/en/annunci/106739265/
208,2023-12-29,"3-room flat viale Sabotino 6, Porta Romana - Medaglie d'Oro, Milan",3,92m²,2,"€ 690,000",https://www.immobiliare.it/en/annunci/106737453/
209,2023-12-29,"4-room flat via Sigieri 11, Porta Romana - Medaglie d'Oro, Milan",4,170m²,3,"€ 1,100,000",https://www.immobiliare.it/en/annunci/106750495/
210,2023-12-29,"2-room flat via Emilio Morosini 23, Cadore, Milan",2,48m²,1,"€ 345,000",https://www.immobiliare.it/en/annunci/106732849/
211,2023-12-29,"Penthouse via Giuseppe Ripamonti 3, Porta Romana - Medaglie d'Oro, Milan",3,110m²,2,"€ 1,000,000",https://www.immobiliare.it/en/annunci/106718139/
212,2023-12-29,"Penthouse viale Monte Nero, Montenero, Milan",5+,198m²,1,"€ 1,200,000",https://www.immobiliare.it/en/annunci/106720895/
213,2023-12-29,"2-room flat via Andrea Maffei, Montenero, Milan",2,76m²,1,"€ 450,000",https://www.immobiliare.it/en/annunci/107817679/
214,2023-12-29,"Apartment at auction via Giuseppe Ripamonti, 36, Milan",,,,"from € 209,250.00",https://www.immobiliare.it/en/annunci/106702091/
215,2023-12-29,"4-room flat viale Sabotino 6, Porta Romana - Medaglie d'Oro, Milan",4,117m²,2,"€ 890,000",https://www.immobiliare.it/en/annunci/106693747/
216,2023-12-29,"Penthouse via Spartaco 19, Montenero, Milan",4,124m²,2,"€ 1,290,000",https://www.immobiliare.it/en/annunci/106693745/
217,2023-12-29,"3-room flat via Maestri Campionesi, Cadore, Milan",3,80m²,1,"€ 510,000",https://www.immobiliare.it/en/annunci/106693099/
218,2023-12-29,"3-room flat via San Rocco, Porta Romana - Medaglie d'Oro, Milan",3,115m²,2,"€ 970,000",https://www.immobiliare.it/en/annunci/106683101/
219,2023-12-29,"2-room flat via Bergamo 12, Montenero, Milan",2,62m²,1,"€ 449,000",https://www.immobiliare.it/en/annunci/106638367/
220,2023-12-29,"Apartment via Francesco Burlamacchi 3, Porta Romana - Medaglie d'Oro, Milan",5+,260m²,3,Price on application,https://www.immobiliare.it/en/annunci/107964387/
221,2023-12-29,"2-room flat viale Monte Nero 48, Montenero, Milan",2,75m²,1,"€ 495,000",https://www.immobiliare.it/en/annunci/106637453/
222,2023-12-29,"Apartment at auction via Giuseppe Ripamonti 36, Milan",3,93m²,1,"from € 209,250.00",https://www.immobiliare.it/en/annunci/106599765/
223,2023-12-29,"Apartment via Francesco Anzani 3, Cadore, Milan",5,210m²,3,"€ 1,210,000",https://www.immobiliare.it/en/annunci/106576973/
224,2023-12-29,"2-room flat viale Monte Nero 31, Porta Romana - Medaglie d'Oro, Milan",2,45m²,1,"€ 375,000",https://www.immobiliare.it/en/annunci/106576699/
225,2023-12-29,"3-room flat viale Monte Nero 31, Porta Romana - Medaglie d'Oro, Milan",3,110m²,2,"€ 750,000",https://www.immobiliare.it/en/annunci/106573833/
226,2023-12-29,"Loft via San Rocco, Porta Romana - Medaglie d'Oro, Milan",2,95m²,2,"€ 645,000",https://www.immobiliare.it/en/annunci/106574309/
227,2023-12-29,"4-room flat viale Filippetti, 28/a, Porta Romana - Medaglie d'Oro, Milan",4,171m²,2,"€ 1,199,000",https://www.immobiliare.it/en/annunci/106586157/
228,2023-12-29,"3-room flat via Simone d'Orsenigo, Cadore, Milan",3,75m²,1,"€ 550,000",https://www.immobiliare.it/en/annunci/106542673/
229,2023-12-29,"2-room flat via Emilio Morosini 12, Montenero, Milan",2,115m²,2,"€ 839,000",https://www.immobiliare.it/en/annunci/107554039/
230,2023-12-29,"Attic via Piacenza 8, Porta Romana - Medaglie d'Oro, Milan",2,85m²,1,"€ 299,000",https://www.immobiliare.it/en/annunci/108167527/
231,2023-12-29,"2-room flat via Gian Carlo Passeroni 6, Porta Romana - Medaglie d'Oro, Milan",2,76m²,1,"€ 550,000",https://www.immobiliare.it/en/annunci/106520159/
232,2023-12-29,"2-room flat piazza Trento 1, Porta Romana - Medaglie d'Oro, Milan",2,60m²,1,"€ 480,000",https://www.immobiliare.it/en/annunci/106486045/
233,2023-12-29,"4-room flat via Perugino 20, Cadore, Milan",4,125m²,2,"€ 850,000",https://www.immobiliare.it/en/annunci/106459341/
234,2023-12-29,"3-room flat via Francesco Burlamacchi 11, Porta Romana - Medaglie d'Oro, Milan",3,64m²,1,"€ 388,000",https://www.immobiliare.it/en/annunci/106687745/
235,2023-12-29,"4-room flat piazza Medaglie D'Oro, Porta Romana - Medaglie d'Oro, Milan",4,145m²,2,"€ 990,000",https://www.immobiliare.it/en/annunci/108183397/
236,2023-12-29,"2-room flat via Perugino , 20, Cadore, Milan",2,51m²,1,"€ 265,000",https://www.immobiliare.it/en/annunci/106455817/
237,2023-12-29,"3-room flat via Giulio Romano/Ripamonti, Bocconi, Milan",3,85m²,1,"€ 620,000€ 660,000(-6.1%)",https://www.immobiliare.it/en/annunci/108183409/
238,2023-12-29,"Apartment viale Umbria 52, Martini - Insubria, Milan",5+,178m²,3,"€ 1,090,000",https://www.immobiliare.it/en/annunci/106430665/
239,2023-12-29,"3-room flat viale Monte Nero 5, Porta Romana - Medaglie d'Oro, Milan",3,116m²,2,"€ 780,000",https://www.immobiliare.it/en/annunci/107621589/
240,2023-12-29,"Loft via Lodovico Muratori 42, Porta Romana - Medaglie d'Oro, Milan",2,74m²,1,"€ 195,000",https://www.immobiliare.it/en/annunci/106393889/
241,2023-12-29,"3-room flat viale Umbria 25, Porta Romana - Medaglie d'Oro, Milan",3,82m²,1,"€ 459,000",https://www.immobiliare.it/en/annunci/106365897/
242,2023-12-29,"Penthouse excellent condition, 100 m², Porta Romana - Medaglie d'Oro, Milan",3,100m²,2,"€ 1,000,000",https://www.immobiliare.it/en/annunci/106357905/
243,2023-12-29,"3-room flat viale Monte Nero, Montenero, Milan",3,97m²,1,"€ 660,000",https://www.immobiliare.it/en/annunci/106350061/
244,2023-12-29,"4-room flat via Francesco Burlamacchi 11, Porta Romana - Medaglie d'Oro, Milan",4,150m²,2,"€ 1,150,000",https://www.immobiliare.it/en/annunci/106322277/
245,2023-12-29,"3-room flat via Emilio Morosini 27, Cadore, Milan",3,88m²,1,"€ 450,000",https://www.immobiliare.it/en/annunci/106304105/
246,2023-12-29,"3-room flat via Costanza Arconati 2, Martini - Insubria, Milan",3,132m²,2,"€ 790,000",https://www.immobiliare.it/en/annunci/106608571/
247,2023-12-29,"4-room flat via Emilio Morosini, Montenero, Milan",4,137m²,2,"€ 795,000",https://www.immobiliare.it/en/annunci/106200489/
248,2023-12-29,"2-room flat via Francesco Burlamacchi 6, Porta Romana - Medaglie d'Oro, Milan",2,40m²,1,"€ 350,000",https://www.immobiliare.it/en/annunci/106197483/
249,2023-12-29,"3-room flat via Francesco Anzani 1, Cadore, Milan",3,70m²,1,"€ 460,000",https://www.immobiliare.it/en/annunci/106207287/
250,2023-12-29,"2-room flat via Pier Lombardo 5, Porta Romana - Medaglie d'Oro, Milan",2,80m²,1,"€ 475,000",https://www.immobiliare.it/en/annunci/106148205/
251,2023-12-29,"2-room flat via Cadore 22, Cadore, Milan",2,69m²,1,"€ 499,000",https://www.immobiliare.it/en/annunci/106114163/
252,2023-12-29,"2-room flat via Cadore 22, Cadore, Milan",2,69m²,1,"€ 469,000",https://www.immobiliare.it/en/annunci/106110871/
253,2023-12-29,"Studio viale Sabotino 8, Porta Romana - Medaglie d'Oro, Milan",1,42m²,1,"€ 390,000",https://www.immobiliare.it/en/annunci/106120845/
254,2023-12-29,"4-room flat via Bezzecca, Cadore, Milan",4,160m²,2,"€ 1,150,000",https://www.immobiliare.it/en/annunci/107906579/
255,2023-12-29,"Studio via Cadore 22, Cadore, Milan",1,52m²,1,"€ 349,000",https://www.immobiliare.it/en/annunci/106113067/
256,2023-12-29,"Studio via Cadore 22, Cadore, Milan",1,52m²,1,"€ 379,000",https://www.immobiliare.it/en/annunci/106113939/
257,2023-12-29,"4-room flat piazza Cinque Giornate 6, Montenero, Milan",4,121m²,2,"€ 1,045,000",https://www.immobiliare.it/en/annunci/107674833/
258,2023-12-29,"3-room flat via Sigieri 22, Porta Romana - Medaglie d'Oro, Milan",3,70m²,2,"€ 548,000",https://www.immobiliare.it/en/annunci/106046493/
259,2023-12-29,"2-room flat viale Monte Nero, Montenero, Milan",2,90m²,2,"€ 590,000",https://www.immobiliare.it/en/annunci/106053939/
260,2023-12-29,"3-room flat Strada della Carità 2, Porta Romana - Medaglie d'Oro, Milan",3,123m²,2,"€ 399,000",https://www.immobiliare.it/en/annunci/106039113/
261,2023-12-29,"4-room flat via Andrea Palladio 10, Porta Romana - Medaglie d'Oro, Milan",4,150m²,1,"€ 810,000",https://www.immobiliare.it/en/annunci/106033663/
262,2023-12-29,"2-room flat via Salasco, Bocconi, Milan",2,65m²,1,"€ 565,000",https://www.immobiliare.it/en/annunci/106041147/
263,2023-12-29,"4-room flat via Perugino, Cadore, Milan",4,110m²,1,"€ 780,000",https://www.immobiliare.it/en/annunci/106539775/
264,2023-12-29,"Loft via Serviliano Lattuada 6, Porta Romana - Medaglie d'Oro, Milan",2,46m²,1,"€ 375,000",https://www.immobiliare.it/en/annunci/105992817/
265,2023-12-29,"3-room flat via Bezzecca 2, Montenero, Milan",3,76m²,1,Price on application,https://www.immobiliare.it/en/annunci/105977559/
266,2023-12-29,"3-room flat via Cadore 8, Cadore, Milan",3,85m²,1,"€ 540,000",https://www.immobiliare.it/en/annunci/107968997/
267,2023-12-29,"3-room flat via Lodovico Muratori 55, Porta Romana - Medaglie d'Oro, Milan",3,120m²,1,"€ 665,000",https://www.immobiliare.it/en/annunci/105933131/
268,2023-12-29,"3-room flat piazza Bruno Buozzi, Porta Romana - Medaglie d'Oro, Milan",3,126m²,1,"€ 840,000",https://www.immobiliare.it/en/annunci/105908653/
269,2023-12-29,"3-room flat via Cadore 31, Cadore, Milan",3,70m²,1,"€ 570,000",https://www.immobiliare.it/en/annunci/107968861/
270,2023-12-29,"2-room flat via Spartaco 24, Cadore, Milan",2,78m²,1,"€ 545,000",https://www.immobiliare.it/en/annunci/107719053/
271,2023-12-29,"3-room flat viale Monte Nero 10, Porta Romana - Medaglie d'Oro, Milan",3,90m²,2,"€ 768,000",https://www.immobiliare.it/en/annunci/106871069/
272,2023-12-29,"2-room flat viale Monte Nero 62, Montenero, Milan",2,78m²,1,"€ 545,000",https://www.immobiliare.it/en/annunci/108073873/
273,2023-12-29,"3-room flat via Perugino, Cadore, Milan",3,92m²,2,"€ 539,000",https://www.immobiliare.it/en/annunci/108244287/
274,2023-12-29,"3-room flat viale Angelo Filippetti 26, Porta Romana - Medaglie d'Oro, Milan",3,100m²,1,"€ 589,000",https://www.immobiliare.it/en/annunci/107100839/
275,2023-12-29,"2-room flat via Adige 17, Porta Romana - Medaglie d'Oro, Milan",2,64m²,1,"€ 460,000",https://www.immobiliare.it/en/annunci/107674777/
276,2023-12-29,"4-room flat viale Emilio Caldara, Porta Romana - Medaglie d'Oro, Milan",4,140m²,2,"€ 990,000",https://www.immobiliare.it/en/annunci/107099621/
277,2023-12-29,"4-room flat excellent condition, sixth floor, Porta Romana - Medaglie d'Oro, Milan",4,190m²,3,"€ 1,950,000",https://www.immobiliare.it/en/annunci/105811599/
278,2023-12-29,"2-room flat via Francesco Burlamacchi 6, Porta Romana - Medaglie d'Oro, Milan",2,40m²,1,"€ 350,000",https://www.immobiliare.it/en/annunci/105769393/
279,2023-12-29,"4-room flat via Lodovico Muratori, Porta Romana - Medaglie d'Oro, Milan",4,104m²,1,"€ 870,000",https://www.immobiliare.it/en/annunci/105701087/
280,2023-12-29,"2-room flat via Perugino 18A, Cadore, Milan",2,65m²,1,"€ 250,000€ 290,000(-13.8%)",https://www.immobiliare.it/en/annunci/105697547/
281,2023-12-29,"2-room flat via Giuseppe Ripamonti 13, Porta Romana - Medaglie d'Oro, Milan",2,50m²,1,"€ 365,000",https://www.immobiliare.it/en/annunci/107064999/
282,2023-12-29,"3-room flat via Amatore Antonio Sciesa, Montenero, Milan",3,100m²,1,"€ 790,000",https://www.immobiliare.it/en/annunci/105684791/
283,2023-12-29,"2-room flat via Friuli, Cadore, Milan",2,40m²,1,"€ 269,000",https://www.immobiliare.it/en/annunci/105618401/
284,2023-12-29,"4-room flat viale Monte Nero 56, Montenero, Milan",4,160m²,2,"€ 1,150,000",https://www.immobiliare.it/en/annunci/105560773/
285,2023-12-29,"2-room flat viale Emilio Caldara, Quadronno - Crocetta, Milan",2,45m²,1,"€ 440,000",https://www.immobiliare.it/en/annunci/105565669/
286,2023-12-29,"2-room flat via Francesco Burlamacchi 6, Porta Romana - Medaglie d'Oro, Milan",2,40m²,1,"€ 349,000",https://www.immobiliare.it/en/annunci/105546457/
287,2023-12-29,"2-room flat via Giuseppe Ripamonti 22, Bocconi, Milan",2,40m²,1,"€ 290,000",https://www.immobiliare.it/en/annunci/105531125/
288,2023-12-29,"4-room flat via Gaetana Agnesi, Porta Romana - Medaglie d'Oro, Milan",4,210m²,2,"€ 898,000",https://www.immobiliare.it/en/annunci/105542205/
289,2023-12-29,"Loft via Perugino 24, Cadore, Milan",3,104m²,2,"€ 750,000",https://www.immobiliare.it/en/annunci/105505143/
290,2023-12-29,"3-room flat via Perugino 24, Cadore, Milan",3,104m²,2,"€ 750,000",https://www.immobiliare.it/en/annunci/105508927/
291,2023-12-29,"3-room flat via Ludovico Muratori 55, Porta Romana - Medaglie d'Oro, Milan",3,120m²,1,"€ 665,000",https://www.immobiliare.it/en/annunci/105483165/
292,2023-12-29,"3-room flat via Gerolamo Tiraboschi 6, Porta Romana - Medaglie d'Oro, Milan",3,131m²,2,"€ 550,000",https://www.immobiliare.it/en/annunci/107723367/
293,2023-12-29,"3-room flat via Paullo 8, Cadore, Milan",3,70m²,1,"€ 417,000",https://www.immobiliare.it/en/annunci/105403863/
294,2023-12-29,"4-room flat via Serviliano Lattuada, Porta Romana - Medaglie d'Oro, Milan",4,123m²,2,"€ 579,000",https://www.immobiliare.it/en/annunci/106118077/
295,2023-12-29,"Attic via Piacenza 8, Porta Romana - Medaglie d'Oro, Milan",4,200m²,2,"€ 498,000",https://www.immobiliare.it/en/annunci/108197975/
296,2023-12-29,"4-room flat viale Monte Nero, Montenero, Milan",4,110m²,2,"€ 876,000",https://www.immobiliare.it/en/annunci/108305581/
297,2023-12-29,"3-room flat via Augusto Anfossi, Montenero, Milan",3,110m²,1,"€ 778,000",https://www.immobiliare.it/en/annunci/108305587/
298,2023-12-29,"3-room flat via Lodovico Muratori 48, Porta Romana - Medaglie d'Oro, Milan",3,69m²,1,"€ 430,000",https://www.immobiliare.it/en/annunci/105080325/
299,2023-12-29,"4-room flat via Friuli 72, Cadore, Milan",4,176m²,2,"€ 1,100,000",https://www.immobiliare.it/en/annunci/105077277/
300,2023-12-29,"4-room flat viale Emilio Caldara, Porta Romana - Medaglie d'Oro, Milan",4,140m²,2,"€ 990,000",https://www.immobiliare.it/en/annunci/107968821/
301,2023-12-29,"2-room flat viale Monte Nero, Porta Romana - Medaglie d'Oro, Milan",2,60m²,1,"€ 619,000",https://www.immobiliare.it/en/annunci/104930815/
302,2023-12-29,"3-room flat piazzale Medaglie d'Oro, Porta Romana - Medaglie d'Oro, Milan",3,160m²,2,"€ 1,050,000",https://www.immobiliare.it/en/annunci/108120643/
303,2023-12-29,"4-room flat via Spartaco 34, Cadore, Milan",4,141m²,2,"€ 1,030,000",https://www.immobiliare.it/en/annunci/104852707/
304,2023-12-29,"3-room flat viale Umbria, Porta Romana - Medaglie d'Oro, Milan",3,85m²,1,"€ 535,000",https://www.immobiliare.it/en/annunci/108306407/
305,2023-12-29,"3-room flat viale Umbria, Porta Romana - Medaglie d'Oro, Milan",3,80m²,1,"€ 564,000",https://www.immobiliare.it/en/annunci/108306477/
306,2023-12-29,"3-room flat via Emilio Morosini, Cadore, Milan",3,115m²,2,"€ 897,000",https://www.immobiliare.it/en/annunci/108305533/
307,2023-12-29,"2-room flat via Friuli, Cadore, Milan",2,65m²,1,"€ 470,000",https://www.immobiliare.it/en/annunci/104765299/
308,2023-12-29,"Apartment via Friuli, Cadore, Milan",5,196m²,2,"€ 1,240,000",https://www.immobiliare.it/en/annunci/104765411/
309,2023-12-29,"4-room flat via Emilio Morosini, Montenero, Milan",4,200m²,2,"€ 1,550,000",https://www.immobiliare.it/en/annunci/104716823/
310,2023-12-29,"Studio viale Umbria 9, Porta Romana - Medaglie d'Oro, Milan",1,26m²,1,"€ 180,000",https://www.immobiliare.it/en/annunci/104686209/
311,2023-12-29,"3-room flat viale Umbria 21, Porta Romana - Medaglie d'Oro, Milan",3,70m²,1,"€ 478,000",https://www.immobiliare.it/en/annunci/104621295/
312,2023-12-29,"3-room flat viale Umbria 21, Porta Romana - Medaglie d'Oro, Milan",3,65m²,1,"€ 478,000",https://www.immobiliare.it/en/annunci/107636721/
313,2023-12-29,"3-room flat new, second floor, Porta Romana - Medaglie d'Oro, Milan",3,65m²,1,"€ 478,000",https://www.immobiliare.it/en/annunci/107946877/
314,2023-12-29,"2-room flat via Lazzaro Papi 12, Porta Romana - Medaglie d'Oro, Milan",2,65m²,1,"€ 450,000",https://www.immobiliare.it/en/annunci/105556673/
315,2023-12-29,"2-room flat viale Monte Nero 20, Porta Romana - Medaglie d'Oro, Milan",2,50m²,1,"€ 420,000",https://www.immobiliare.it/en/annunci/104544341/
316,2023-12-29,"Apartment via Properzio, Cadore, Milan",5,165m²,3,"€ 950,000",https://www.immobiliare.it/en/annunci/104534633/
317,2023-12-29,"3-room flat piazza Cinque Giornate 6, Montenero, Milan",3,75m²,1,"€ 565,000",https://www.immobiliare.it/en/annunci/104445427/
318,2023-12-29,"Penthouse via San Gerolamo Emiliani, Porta Romana - Medaglie d'Oro, Milan",5,185m²,2,"€ 1,190,000",https://www.immobiliare.it/en/annunci/104444707/
319,2023-12-29,"Penthouse viale Isonzo, Porta Romana - Medaglie d'Oro, Milan",3,80m²,1,"€ 485,000",https://www.immobiliare.it/en/annunci/104385095/
320,2023-12-29,"Apartment via Carlo Botta 36, Porta Romana - Medaglie d'Oro, Milan",5+,280m²,2,"€ 2,100,000",https://www.immobiliare.it/en/annunci/107508699/
321,2023-12-29,"3-room flat via Maestri Campionesi, 16, Cadore, Milan",3,87m²,2,"€ 870,000",https://www.immobiliare.it/en/annunci/104331315/
322,2023-12-29,"4-room flat good condition, fourth floor, Porta Romana - Medaglie d'Oro, Milan",4,150m²,1,"€ 810,000",https://www.immobiliare.it/en/annunci/105628419/
323,2023-12-29,"Apartment via Serviliano Lattuada 30, Porta Romana - Medaglie d'Oro, Milan",5,155m²,2,"€ 1,180,000",https://www.immobiliare.it/en/annunci/104264163/
324,2023-12-29,"Apartment viale Monte Nero, Montenero, Milan",5,230m²,3,"€ 1,950,000",https://www.immobiliare.it/en/annunci/106537255/
325,2023-12-29,"2-room flat via Atto Vannucci 20, Porta Romana - Medaglie d'Oro, Milan",2,62m²,1,"€ 555,000",https://www.immobiliare.it/en/annunci/104171501/
326,2023-12-29,"2-room flat viale Umbria 29, Porta Romana - Medaglie d'Oro, Milan",2,63m²,1,"€ 340,000",https://www.immobiliare.it/en/annunci/104170361/
327,2023-12-29,"2-room flat via Emilio Morosini, Montenero, Milan",2,75m²,1,"€ 595,000",https://www.immobiliare.it/en/annunci/104169431/
328,2023-12-29,"4-room flat viale Umbria 15, Porta Romana - Medaglie d'Oro, Milan",4,110m²,1,"€ 786,000",https://www.immobiliare.it/en/annunci/108007947/
329,2023-12-29,"3-room flat via Maestri Campionesi, Cadore, Milan",3,90m²,1,"€ 540,000",https://www.immobiliare.it/en/annunci/104096155/
330,2023-12-29,"Apartment via Trebbia, Porta Romana - Medaglie d'Oro, Milan",5+,400m²,3+,"€ 2,200,000",https://www.immobiliare.it/en/annunci/103926883/
331,2023-12-29,"Penthouse via Friuli, Cadore, Milan",5,280m²,3+,"€ 2,400,000",https://www.immobiliare.it/en/annunci/103926205/
332,2023-12-29,"Penthouse via Friuli, Cadore, Milan",5,280m²,3+,"€ 2,400,000",https://www.immobiliare.it/en/annunci/105818195/
333,2023-12-29,"Apartment via Serviliano Lattuada 17, Porta Romana - Medaglie d'Oro, Milan",5+,370m²,3+,"€ 3,900,000",https://www.immobiliare.it/en/annunci/103920493/
334,2023-12-29,"Apartment via Cadore, Cadore, Milan",5+,275m²,3+,"€ 2,560,000",https://www.immobiliare.it/en/annunci/103867347/
335,2023-12-29,"Apartment via Bergamo, Montenero, Milan",5+,850m²,3+,"€ 4,000,000",https://www.immobiliare.it/en/annunci/103835673/
336,2023-12-29,"3-room flat via Cadore, Cadore, Milan",3,90m²,1,"€ 530,000",https://www.immobiliare.it/en/annunci/103845159/
337,2023-12-29,"3-room flat via Trebbia 5, Porta Romana - Medaglie d'Oro, Milan",3,160m²,1,"€ 950,000",https://www.immobiliare.it/en/annunci/103794250/
338,2023-12-29,"3-room flat via Trebbia 5, Porta Romana - Medaglie d'Oro, Milan",3,250m²,3,"€ 1,580,000",https://www.immobiliare.it/en/annunci/103792794/
339,2023-12-29,"Studio viale Monte Nero 50, Montenero, Milan",1,26m²,1,"€ 205,000",https://www.immobiliare.it/en/annunci/106563073/
340,2023-12-29,"4-room flat viale Emilio Caldara 35, Quadronno - Crocetta, Milan",4,139m²,2,"€ 830,000",https://www.immobiliare.it/en/annunci/103751074/
341,2023-12-29,"2-room flat piazza Cinque Giornate 16, Montenero, Milan",2,77m²,1,"€ 488,000",https://www.immobiliare.it/en/annunci/106858597/
342,2023-12-29,"2-room flat via Lodovico Muratori 48, Porta Romana - Medaglie d'Oro, Milan",2,69m²,1,"€ 430,000",https://www.immobiliare.it/en/annunci/103409976/
343,2023-12-29,"Loft, excellent condition, ground floor, Porta Romana - Medaglie d'Oro, Milan",5,250m²,3,"€ 950,000",https://www.immobiliare.it/en/annunci/103418852/
344,2023-12-29,"3-room flat via Friuli 8, Porta Romana - Medaglie d'Oro, Milan",3,110m²,2,"€ 625,000",https://www.immobiliare.it/en/annunci/103357840/
345,2023-12-29,"3-room flat piazzale Libia, Cadore, Milan",3,125m²,1,"€ 1,070,000",https://www.immobiliare.it/en/annunci/103346360/
346,2023-12-29,"3-room flat via Adige 12, Porta Romana - Medaglie d'Oro, Milan",3,95m²,1,"€ 565,000",https://www.immobiliare.it/en/annunci/103297428/
